OTU_ID	3335-FRAM-bactV4V5-EGC-3-1plus2-S1-L001	3336-FRAM-bactV4V5-EGC-3-3plus4-S2-L001	3337-FRAM-bactV4V5-EGC-3-5plus6-S3-L001	3338-FRAM-bactV4V5-EGC-3-7plus8-S4-L001	3339-FRAM-bactV4V5-EGC-3-9plus10-S5-L001	3340-FRAM-bactV4V5-EGC-3-11plus12-S6-L001	3341-FRAM-bactV4V5-EGC-3-13plus14-S7-L001	3342-FRAM-bactV4V5-EGC-3-15plus16-S8-L001	3343-FRAM-bactV4V5-EGC-3-17plus18-S9-L001	3344-FRAM-bactV4V5-EGC-3-19plus20-S10-L001	3345-FRAM-bactV4V5-EGC-3-21plus22-S11-L001	3346-FRAM-bactV4V5-EGC-3-23plus24-S12-L001	3347-FRAM-bactV4V5-EGC-3-25plus26-S13-L001	3348-FRAM-bactV4V5-EGC-3-27plus28-S14-L001	3349-FRAM-bactV4V5-EGC-3-29plus30-S15-L001	3350-FRAM-bactV4V5-EGC-3-31plus32-S16-L001	3351-FRAM-bactV4V5-EGC-3-33plus34-S17-L001	3352-FRAM-bactV4V5-EGC-3-35plus36-S18-L001	3353-FRAM-bactV4V5-EGC-3-37plus38-S19-L001	3354-FRAM-bactV4V5-EGC-3-39plus40-S20-L001	3355-FRAM-bactV4V5-EGC-3-41plus42-S21-L001	3356-FRAM-bactV4V5-EGC-3-43plus44-S22-L001	3357-FRAM-bactV4V5-EGC-3-45plus46-S23-L001	3358-FRAM-bactV4V5-EGC-3-47plus48-S24-L001	3359-FRAM-bactV4V5-HG4-S-1-1plus2-S25-L001	3360-FRAM-bactV4V5-HG4-S-1-3plus4-S26-L001	3361-FRAM-bactV4V5-HG4-S-1-5plus6-S27-L001	3362-FRAM-bactV4V5-HG4-S-1-7plus8-S28-L001	3363-FRAM-bactV4V5-HG4-S-1-9plus10-S29-L001	3364-FRAM-bactV4V5-HG4-S-1-11plus12-S30-L001	3365-FRAM-bactV4V5-HG4-S-1-13plus14-S31-L001	3366-FRAM-bactV4V5-HG4-S-1-15plus16-S32-L001	3367-FRAM-bactV4V5-HG4-S-1-17plus18-S33-L001	3368-FRAM-bactV4V5-HG4-S-1-19plus20-S34-L001	3369-FRAM-bactV4V5-HG4-S-1-21plus22-S35-L001	3370-FRAM-bactV4V5-HG4-S-1-23plus24-S36-L001	3371-FRAM-bactV4V5-HG4-S-1-25plus26-S37-L001	3372-FRAM-bactV4V5-HG4-S-1-27plus28-S38-L001	3373-FRAM-bactV4V5-HG4-S-1-29plus30-S39-L001	3374-FRAM-bactV4V5-HG4-S-1-31plus32-S40-L001	3375-FRAM-bactV4V5-HG4-S-1-33plus34-S41-L001	3376-FRAM-bactV4V5-HG4-S-1-35plus36-S42-L001	3377-FRAM-bactV4V5-HG4-S-1-37plus38-S43-L001	3378-FRAM-bactV4V5-HG4-S-1-39plus40-S44-L001	3379-FRAM-bactV4V5-HG4-S-1-41plus42-S45-L001	3380-FRAM-bactV4V5-HG4-S-1-43plus44-S46-L001	3381-FRAM-bactV4V5-HG4-S-1-45plus46-S47-L001	3382-FRAM-bactV4V5-HG4-S-1-47plus48-S48-L001	3383-FRAM-bactV4V5-Fevi-34-1plus2-S49-L001	3384-FRAM-bactV4V5-Fevi-34-3plus4-S50-L001	3385-FRAM-bactV4V5-Fevi-34-5plus6-S51-L001	3386-FRAM-bactV4V5-Fevi-34-7plus8-S52-L001	3387-FRAM-bactV4V5-Fevi-34-9plus10-S53-L001	3388-FRAM-bactV4V5-Fevi-34-11plus12-S54-L001	3389-FRAM-bactV4V5-Fevi-34-13plus14-S55-L001	3390-FRAM-bactV4V5-Fevi-34-15plus16-S56-L001	3391-FRAM-bactV4V5-Fevi-34-17plus18-S57-L001	3392-FRAM-bactV4V5-Fevi-34-19plus20-S58-L001	3393-FRAM-bactV4V5-Fevi-34-21plus22-S59-L001	3394-FRAM-bactV4V5-Fevi-34-23plus24-S60-L001	3395-FRAM-bactV4V5-Fevi-34-25plus26-S61-L001	3396-FRAM-bactV4V5-Fevi-34-27plus28-S62-L001	3397-FRAM-bactV4V5-Fevi-34-29plus30-S63-L001	3399-FRAM-bactV4V5-Fevi-34-33plus34-S65-L001	3400-FRAM-bactV4V5-Fevi-34-35plus36-S66-L001	3401-FRAM-bactV4V5-Fevi-34-37plus38-S67-L001	3402-FRAM-bactV4V5-Fevi-34-39plus40-S68-L001	3403-FRAM-bactV4V5-Fevi-34-41plus42-S69-L001	3404-FRAM-bactV4V5-Fevi-34-43plus44-S70-L001	3405-FRAM-bactV4V5-Fevi-34-45plus46-S71-L001	3406-FRAM-bactV4V5-Fevi-34-47plus48-S72-L001	3407-FRAM-bactV4V5-F4-S-1-1plus2-S73-L001	3408-FRAM-bactV4V5-F4-S-1-3plus4-S74-L001	3409-FRAM-bactV4V5-F4-S-1-5plus6-S75-L001	3410-FRAM-bactV4V5-F4-S-1-7plus8-S76-L001	3411-FRAM-bactV4V5-F4-S-1-9plus10-S77-L001	3412-FRAM-bactV4V5-F4-S-1-11plus12-S78-L001	3413-FRAM-bactV4V5-F4-S-1-13plus14-S79-L001	3414-FRAM-bactV4V5-F4-S-1-15plus16-S80-L001	3415-FRAM-bactV4V5-F4-S-1-17plus18-S81-L001	3416-FRAM-bactV4V5-F4-S-1-19plus20-S82-L001	3417-FRAM-bactV4V5-F4-S-1-21plus22-S83-L001	3418-FRAM-bactV4V5-F4-S-1-23plus24-S84-L001	3419-FRAM-bactV4V5-F4-S-1-25plus26-S85-L001	3420-FRAM-bactV4V5-F4-S-1-27plus28-S86-L001	3421-FRAM-bactV4V5-F4-S-1-29plus30-S87-L001	3422-FRAM-bactV4V5-F4-S-1-31plus32-S88-L001	3423-FRAM-bactV4V5-F4-S-1-33plus34-S89-L001	3424-FRAM-bactV4V5-F4-S-1-35plus36-S90-L001	3425-FRAM-bactV4V5-F4-S-1-37plus38-S91-L001	3426-FRAM-bactV4V5-F4-S-1-40-S92-L001	3427-FRAM-bactV4V5-F4-S-1-41plus42-S93-L001	3428-FRAM-bactV4V5-F4-S-1-43plus44-S94-L001	3429-FRAM-bactV4V5-F4-S-1-45plus46-S95-L001	taxonomy
c497da3b39f30aceede6bec3b03cd100	6133.16810243504	34863.3977626549	11305.7214149502	10313.0223265534	19494.486178382	16950.8476518607	8522.91743010415	9313.49305978664	10997.6524660664	10338.9918180736	7100.91871632701	4157.72966666667	3950.14843930636	13065.5302849736	10349.821371312	8412.2826356519	9323.16664101933	6153.35643796159	11611.1693135677	3974.0290710148	6859.5758597198	4572.99162513487	3370.1677771855	6516.57353493614	18148.7559664315	41607.9747344611	15278.0277482087	9670.48870238864	11689.9726974426	12336.4615100089	1651.57967504289	7142.76752248205	2664.89651691065	6970.44011703346	4303.9471525356	6150.65373776401	1631.75048112699	6506.67165556696	4675.99466508595	2266.68375072801	12616.4576645732	19628.4606254111	12591.9472090485	5090.5969288691	16121.5178452444	29908.6235887478	11175.6125090767	14761.2627764308	25404.7741267745	60845.0387613028	18431.6406853006	7582.32270142247	14573.538573561	17807.022262885	8683.23598417678	3615.09366368126	2032.08874625852	2258.45992016905	1278.08700111102	2471.05946534691	3713.23350943223	3169.31417667527	1295.09824433362	25221.134071656	6333.4705462469	3974.77222071828	1359.62598897147	3014.91643801447	1866.67469879518	1814.23826993628	2815.41257986142	16761.6508672429	19455.4899222649	18651.2908852213	12018.2286074156	14069.5143489761	4095.94637543955	1884.97445255474	6316.1003335269	915.724773508279	1554.59565188366	4036.30925799619	2441.92452911761	5664.00787250242	6053.40401014059	2357.50318211337	5713.85453890784	5877.68565778322	8409.98809083263	12074.7976139689	7929.95883991895	17185.7055792603	13768.2659846547	11889.5850369533	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia
aa7ca5c8bb9856bf303c966dead80edc	2330.80341265781	48907.1290576558	7853.96928772959	4006.13865422541	12219.361060533	14889.9433112819	1500.12078273176	3318.27303342159	4904.57534509571	1329.28129958743	2617.67522801291	1806.216	2007.45248554913	2656.7239122708	1738.60635684094	1368.67947685206	2760.09008371291	1675.70191482267	3438.3762523726	4578.74447543446	7748.71143627262	1270.82063402353	4481.35954157783	7423.28146984496	15653.8510221351	14133.0749704957	4053.57225536939	3851.33566458647	2351.18377877414	7279.19521087812	778.858613381774	4431.10531379456	1163.97778899546	3480.42608319552	2744.71851043891	3224.67628284921	721.152882912935	1032.70916382212	1888.28689982217	836.111490140611	6228.80198883461	7819.52828462782	9537.48840880918	5188.16778745975	11719.5824776614	7013.95297149103	12841.9611098699	12188.7401399519	20620.0240946896	48533.3788547118	21096.7869425224	7390.67042021812	11645.345760367	10649.5845278032	3303.8535573007	1519.60257805307	897.989693584719	1202.58915238319	512.234281970202	834.908375212581	1271.1513414592	1077.31123021663	424.476097798321	15134.1335523121	4384.34108498009	3941.65897401191	1279.57324382642	3424.21418475098	2529.86746987952	1823.97914655339	4046.2593359129	7817.90707068141	5709.566579135	4039.16316579145	2915.34409194678	6596.06947471806	1393.94103327022	1346.41032325339	4481.17375411325	346.904092471103	874.616012817375	1884.75848081272	1315.18655157009	2162.32779178155	2339.12296507364	1297.6742554968	2679.48989089229	4899.30826819851	6547.7415979815	9789.08875766217	3826.00075987842	4794.54032717694	4267.96463532939	2907.96053141863	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__SAR86_clade; g__SAR86_clade
c1797175f7325ec39a2cd4bd3659691a	6759.20518812484	38511.9782402375	7896.07849806515	5725.61587142731	9652.68119957682	13420.6283830544	3321.60939684907	3152.04926277542	5738.87150344616	6144.83753173596	6155.27282207059	2186.472	1262.7523699422	5393.99215956846	2833.50724592417	2573.55422908087	4267.19487873938	2262.44620547275	3346.49278008698	5498.11907316027	10750.0077426617	6698.79486718389	4826.54864072495	5774.49482617308	2039.84404247603	8849.2553992919	633.667325634443	821.601499175095	1274.51118402926	3353.62486679759	503.262488646685	2468.44752598058	744.945784957092	2484.47771021499	2123.40755534389	3109.00992820227	608.749018500937	2629.4828650769	2508.19161232958	1013.72476911557	6725.2197604094	12996.7400480013	8907.6542686048	2488.70736645198	6935.29912354137	3955.77137867658	5921.3167765179	1902.33868003486	26383.3302504275	26747.2789369587	3710.67609211938	2230.02025215924	2810.19820147814	11818.917200366	2154.42324181071	750.512764710806	636.076032955843	553.015449636065	549.714839187534	1461.08965662202	1495.6960395014	1303.50825008418	611.857438267851	23868.5314810069	4976.04110000751	4116.68613517416	1232.55813953488	1963.65466589063	1360.4578313253	1761.88105811933	1497.33105372087	1466.00889789334	1031.84938177139	752.763878469617	917.980319609541	1242.14058636524	675.812483094401	599.213242961418	1095.58781137863	216.815057794439	499.067625002782	1554.03438991995	1006.81615771498	2305.07618216897	2686.29805778458	1125.14396511736	2665.88841936492	3865.27097655146	7978.26886459209	6787.4924669376	3536.72391084093	2478.48102250497	1048.44554193491	1637.1447883079	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Thioglobaceae; g__SUP05_cluster; s__uncultured_marine
a404bf4d32831f2133794e5fe5d0a73e	1995.3373249077	13216.6218373061	1582.10318832175	2121.49944073235	3562.64989312625	1693.87743985474	747.028619371679	2487.15418019076	2462.16099986561	3449.21318629007	7478.1971300977	3254.62166666667	1733.4825433526	3537.75502310314	670.175599142149	1365.03937186043	7252.47006955558	4417.98561222535	3625.77017611302	4304.22698991633	9216.58894582506	4462.59214920619	5153.4414978678	2852.32606208592	1632.36323494792	5704.69732494099	882.862341333381	692.007388279177	2745.51511659945	3704.84085284767	301.558078514482	3870.86452726073	1323.25896012115	5163.11142093881	3097.03276850045	2670.49462761773	1102.56824305253	3313.12425305739	3931.86055127445	1202.21233047675	6300.78256571296	6042.75563318625	5121.54603481983	4562.41334769843	4545.00751738395	1090.1056279118	3037.71497095459	1574.0100261439	12888.3001651852	17731.7114700166	3387.23021853806	2274.44296634568	6022.54130411039	10094.7916539595	3877.96183525927	870.644345860886	1028.30141636066	1070.91880723174	925.769763268097	2192.30779813884	2793.48827733849	2369.31793691772	998.092446174431	15589.4411387795	4165.90416259674	3268.75049630031	1011.46008151522	1618.91876610959	938.204819277109	1632.81444294265	1002.60235759921	959.987659809594	680.658539554458	1132.10015003751	732.618908919153	3355.59734989791	3796.00013524479	1277.27033368092	4163.965701821	732.06966572946	1298.82349406974	3283.88121477546	2115.10462451903	4597.73946082598	4733.64621089903	1657.52314685963	4837.17787409813	4159.65001412562	4715.9837510513	5413.13519096482	4059.9376899696	2695.45659976278	562.550379222154	2782.66883843588	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Thioglobaceae; g__SUP05_cluster
588253f8c914de60cbb9577946854a39	1634.92952059625	10286.2562290531	2054.92946437533	1303.37141259235	2663.69790354734	1043.12908626835	179.480902056832	1692.00912806992	1416.82247009811	468.213394557283	1258.0030225406	907.069	1046.06705202312	727.377302473395	249.059872571678	183.218617911934	2294.62366120891	1394.76079260463	1853.38635544557	998.363119502253	2181.41190130624	691.836715819761	1385.63539445629	2419.55074789973	4768.98945098014	11981.7883949646	4063.06539882459	2628.36988020945	4748.12614282494	4379.22432606188	397.417600161469	2413.99647761336	813.55921251893	4032.93173896451	1836.55709523297	1374.01460849822	785.564086115317	2176.54024936545	1639.82809721399	867.526083700807	4009.81454989532	4646.27900442989	3722.17770075671	2977.8626041864	6158.26934444995	4947.77976223187	4329.61674021114	5102.00593630551	8602.24946697744	11051.8904549527	5236.00386494942	2111.98275446384	6197.12516838388	5773.50386296635	2432.37418399361	803.766970787645	540.600117258617	815.102136651796	361.06270119363	661.193568111899	1266.07688500627	998.078375799753	382.410898917407	6342.82217530891	2522.82643324066	1624.91432051976	659.482138575881	1347.27174967434	867.626506024096	806.05754006565	1300.15657338253	3958.5871974494	4105.67438220615	4445.67929482371	2540.83838463355	5185.48250639695	2225.32729239924	873.347236704901	3284.32337219517	677.228209934396	954.46683281782	2606.45008435941	1382.39548356415	2924.48006741523	2853.73001738985	971.099062992856	2599.11755913964	2570.25058856766	3629.36841042893	6479.6364371197	4842.24290780142	6484.47010890494	3319.66542464062	3833.92580527208	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia
bd5a3672765ba5db404dcc362bdde218	62.3542914033656	307.107209883708	98.6558642147405	302.15683042416	563.687108219563	177.476823705379	368.663474495114	2164.63044610118	2692.95002591818	1664.07240756903	6585.2232221794	2783.26266666667	4367.32994219653	3023.51042254699	1182.73359776792	1348.05221523284	9549.60976548073	5040.77986988571	5951.872816607	2167.65222055353	4464.22730369361	1570.12587987463	6679.34808102345	1787.22485656717	370.880734995642	765.997511801731	98.4913633476756	46.5532243024173	1383.52428424718	2296.31840879268	1439.88989807246	10781.3075767093	4548.09005552751	15087.8388296654	6926.06982317607	4240.25229782615	2752.00023094096	6930.62594387288	4396.47851215175	2215.93709959231	1613.35775761805	1364.37371775047	986.187666898963	826.099936067437	445.250397225402	35.5602510792377	719.997444562364	443.920015185898	379.363221236447	5625.75304876556	2801.20835902354	2439.44161903816	3638.5685367896	2007.00894581681	3776.00603113978	1860.18180296309	2204.97756657512	3767.02587461845	1611.66396034527	1648.27072783903	3709.42766709253	3017.23821416545	1214.79195556096	6001.34148545837	945.75986174769	580.664433315286	406.617118197075	1280.27360660736	713.084337349398	799.969492179958	417.053900836858	26.6326967412498	33.7915587012851	50.8145161290323	13.870581752342	547.753702475209	1708.8223559643	1652.0818561001	14339.0239945802	1459.03780068729	3197.77580720532	7484.93778942456	2153.32146820193	6619.80144292251	8973.61436443253	2585.48963725763	5326.83084908352	550.414587060929	390.254667788057	753.758612689075	228.906028368794	52.0741385418753	11.1273701384602	25.0583385965495	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__HOC36; f__HOC36; g__HOC36
2997f1920aefbb91632b549f2538b73b	1111.15347280798	6762.47629094525	1678.35281194589	969.206443352074	2115.97578967823	834.261803948416	19.4033407629008	1714.33769427612	1604.41568913548	323.672584100286	683.510892480675	551.899333333333	525.524161849711	220.567563612035	62.5657650904699	7.28020998325565	1305.82201772744	744.618284108887	1246.47184113789	589.176678824287	1246.52108646071	439.144582027437	823.330890191898	1616.3596748856	1855.62367739596	8013.51243115657	3907.61517474573	2277.3334050642	5355.10031811237	4245.07933138997	371.455646382077	1677.09228971034	689.809994952044	2388.59820379087	1050.99151982548	897.367542645463	466.033999640759	1468.74192188035	1029.86173681091	507.466511357018	3277.59833682252	3751.10167830401	3067.4816865969	1826.52647281682	4519.10652474757	3673.74180115159	3531.35870384852	3730.89564009422	5110.09796023134	8112.42840112992	5300.45433422393	1985.06071393116	8560.62948265191	4520.03776557894	1494.13803417971	887.982924583577	268.364736013824	476.521249119512	218.636583767769	393.214912196893	612.740616691413	433.224800763273	161.887280541702	4718.97251187072	1392.23532947629	969.745082115142	353.248621433709	1011.06288628364	582.879518072289	466.344468044024	869.957707189778	1976.87244447549	3433.46373232701	5261.07501875469	2287.38502715894	5998.63014878824	1568.183662429	528.860271115746	2052.09209213681	357.107154014371	582.661452190747	1361.00954876692	660.228920176968	1410.10583895743	1825.74703010748	719.69778272567	1996.94331970053	1619.08470665788	2400.06620689655	3927.60768200223	2695.30559777102	5947.61053774704	2931.44384425434	2845.9113120367	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia
b329e09e7067a46d867cfd184f205737	12472.1053665012	29805.3053098292	4748.71580555587	2173.99278839078	1896.15009823748	5045.41255962436	118.845462172767	231.968993364425	307.307312765181	327.378758727388	170.265258162749	43.571	75.9643930635838	221.806707227833	126.334717971141	78.8689414852695	232.733211252001	50.9671947386718	262.351493236587	857.219695344347	2664.93347353455	6011.86479473874	2411.44469616205	2392.11254354211	376.980747084386	1121.93984067663	33.2260020931918	0	0	97.5599961250209	0	145.202795645917	0	104.268963236229	66.654048822454	207.182591290666	0	82.1335943156772	48.4494665085951	0	4836.35013956734	14225.2937576499	9985.00214000703	1797.90568763023	2817.04129435684	10178.8153175432	3601.19123191644	2160.57469994909	6380.08543264872	9642.40927138052	852.178427074056	421.381174568507	39.7328794553464	1416.85564704686	37.6265467583842	32.2002176278564	27.0945166167803	2317.39807466541	788.341053471213	1353.35954369136	222.007469815729	56.2297676506903	0	2674.93207049587	819.73856037268	1027.69326385129	263.030448333733	981.827332945317	614.518072289157	680.64375362039	413.468910285252	438.228919106019	230.506703998052	48.4510502625656	51.699441076911	18.1776671175401	0	0	91.5023227766114	0	0	0	0	27.3083877262882	0	28.3442619909082	38.3314197589576	4595.03413692438	1830.53830109336	1808.0433497242	2177.12272036474	14464.2119102266	4586.94924596525	2552.3707741914	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter
1ce3b5c6d85ce967f8677e23e3e9b0be	730.792295247445	4267.68903615289	1077.99578459034	1005.05555882613	2063.16850067291	755.785657412024	401.406612032509	2555.38035470971	1766.09142396375	1016.72723936845	1578.93466022866	1305.80966666667	1166.86289017341	1109.03353613916	791.697565952485	639.445110195954	2897.21397574788	1848.49313600988	1442.32871627304	804.12904956018	1838.86592814194	639.090299542722	1085.57702558635	1143.67424527013	3118.32617976599	6020.95689417781	3577.72843967761	2262.2350620472	3317.49743255767	3248.7478709632	333.511252396811	2135.69111929202	827.036850075719	3497.20499681974	1597.31666999524	1013.0338972924	737.571424905699	1681.32298952092	1637.34350918791	617.417588817705	2794.83205396604	2778.13652935616	1647.98707361748	1211.17959130517	2465.5278228631	1987.69541377394	1931.23060380942	2459.39066584985	4033.56060725242	5949.51988367937	3192.68528350574	1350.45051126775	4475.3670586522	3486.05016773407	3205.53903189976	837.205658324265	562.533773567439	781.244047898568	443.51992707176	785.083197982153	1548.97783225717	1210.21795375463	370.938571949884	4469.52207885933	1150.99455255842	670.543245804007	371.038120354831	609.074027881711	428.33734939759	441.992276501255	652.468280392333	3277.03227629832	4021.19548545293	4479.94954988747	2557.23089034086	3856.08911786751	2022.45908845009	710.807612095933	2555.96488289335	483.370040612309	808.489552504506	2018.76935779158	1375.80637258434	2769.31877351587	2286.18491902198	911.945820577048	2249.1887916627	1713.08809680761	2169.57204373423	2727.94648644198	2149.45276089159	2705.37548329457	1343.93903783402	1757.66346441512	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia
95c3a36bda79b718ce8c37302080231c	318.006886157165	7579.79747103416	967.308717422578	1532.54968651576	2739.83864583408	2674.22560889398	3908.56045492682	3237.64209989919	4945.30282028145	4127.44314304983	5457.06277061184	2639.34633333333	2454.52161849711	6237.84896192686	1895.02076956712	3287.01480743992	6035.96728425459	1884.54310302016	2407.1051752721	1293.5989058142	1205.71236041586	2458.22833067872	1252.68270255864	931.651757052114	4063.82805352132	3747.01451612903	510.256460716873	179.921920952586	526.223730681562	1403.64444424874	331.514179029165	3190.83143431902	969.164664310954	3498.40349065004	4689.58843500837	4621.56995050836	733.782530599677	1457.87129910327	2786.46547125074	744.28421665696	778.134856943475	772.939318834204	221.389068079359	137.900146808108	171.439903640806	23.298095534673	207.089565994526	881.691553707171	9941.32626776569	9845.67641961589	3710.67609211938	1200.68250343918	2099.82247788255	812.070448307411	3630.35488239765	792.620741608772	1389.56163791773	1378.14961258511	727.122810016238	1381.63869833566	2327.90689778207	2345.03690088674	678.141994080201	2880.78922395187	158.42677887144	137.183450640679	125.79717094222	252.156647543028	316.385542168675	546.706700135161	388.373976424008	576.234711310677	527.389684016486	226.892723180795	150.05447532079	495.644390071594	419.426900189343	947.339155370177	2715.78894000983	408.122461730709	1097.94877500612	2704.80669131637	2477.50572840858	2533.47360678883	3235.37639590186	767.759792188515	2464.3393412775	316.642998399096	132.930496215307	256.54669151492	101.875759878419	70.6720451639736	8.65462121880236	81.1412868840652	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Arctic97B-4_marine_group; f__Arctic97B-4_marine_group; g__Arctic97B-4_marine_group
